Category,Content
magazin,"'Ozel dersle ogrendigim piyano, babam olunce ekmek param oldu...' Ferdi Ozbegen, bir donem eglence hayatina damga vuran piyanistsantor kavraminin yaraticisi. Onumuzdeki hafta anilarini anlattigi bir kitap cikiyor. Ali Riza Turker'in kaleme aldigi kitabin adi 'Sohret Dedigin'... Kitapla 'Best of Ferdi Ozbegen' adli bir de CD armagan edilecek. Ferdi Ozbegen, suren kanser tedavisine ragmen bizi evine kabul etti, kitap cikmadan once hayatini anlatti... SERAL CUMALI seral.cumali@posta.com.tr Babam Hasan Ozbegen Girit gocmeni, annem Afet Ozbegen Ankarali. 1941'de Izmir'de dogdum. Guzel bir cocukluktu. Turkiye'de kimsenin arabasi yokken, babamin 4 arabasi vardi, onlari taksi olarak calistirirdi. Cok zengin sayilmazdik ama hic sikinti yasamadik, Ozel Turk Koleji'nde okudum. Aslan burcuyum, liderligi seviyorum; ogrenci birligi baskanligi yaptim. Yakisikli, ragbet goren bir genctim. 27 Mayis ihtilalinde, Adnan Menderes'in tarafini tuttugum icin Izmir'de epeyi hirpalandim, evimiz taslandi. Hariciyeci olmak istiyordum. Bu hayalim icin Istanbul Iktisat Fakultesi'ne girdim. Kucuklugumden beri muzige hevesliydim, akordeon ve piyano dersi almistim. Hariciyeci olacagim diye konservatuvara gitmedim. Ama hariciyeci de olamadim. 1963'te babam vefat edince okulu biraktim, Izmir'de bir pavyonda calismaya basladim. Ozel derslerle ogrendigim piyano ekmek param oldu. ""Izmir pavyonundan Istanbul Hilton'a"" O zaman Izmir'in pavyonlari gece kulubu gibiydi. Hem aileler gelirdi, hem de konsomatristler vardi. Hatta aileler pavyonda calisan kadinlari konsomasyona da alirdi. Pavyonda ilk cikisim olayli oldu. Benim icin getirilen piyano bir bucuk ses dusukmus. Akordcu tellerini bir bucuk ses cekince cok gerilmis. Calarken buyuk bir gurultuyle piyano infilak etti. Allahtan teller nota sehbasina carpti. Pavyon hayatim bir sene surdu. 1964'te bateristim Kamil'le Istanbul'a geldik. Buyuk dayimin Bomonti'de aldigi evde annemle oturmaya basladik. Uzun sure issiz kaldim. Zor gunlerdi. Bir gun Hilton Oteli'nin onunden gecerken, ""Burada calanlardan neyim eksik"" dedim ve Kamil'le iceri girdik. Ilk defa bir doner kapidan geciyordum. Saga sola carpa carpa iceri girdik. Duvardan duvara hali ilk defa orada gordum. Hilton Turkiye'nin tek iyi oteliydi. ""Sivas'ta koy ogretmeni oldum"" Hilton'un resepsiyonuna ""Muzikle ilgilenen biri var mi?"" diye sordum. Bir bey geldi; ona ""Benim orkestram var, Turk muzisyenlerine yakinlik duydugunuzu isittim, sizin otelinizde calismak istiyorum"" dedim. Yalan halbuki, ne boyle bir sey duydum, ne de orkestram var. Cesaret isteyen bir seydi yaptigim. Kabul etti, Izmir'den muzisyen arkadaslarimi getirttim, hepsi bizim bir bucuk oda bir salon evde kaldilar. Salonda yattik hep birlikte, provalar yaptik. Izmir'den geldim, kimsenin tanimadigi bir adam ve Hilton Sadirvan'da calismaya basladim. Sadirvan da o zaman gece elbisesi ve smokinle gelinen bir yer. Bir sure sonra Cinar Otel'den teklif geldi, orada calismaya basladik. 1967'de askere gittim, Sivas'ta Ishan Koyu'nde ogretmen olarak askerligimi yaptim. Dag basinda bir koy. O isi de cok ciddiye aldim. Degisik bir tecrubeydi. Bir yil Ishan Koyu'nde, bir yil da Sivas'ta Alpaslan Ilkokulu'nda ders verdim. Askerden sonra yine Cinar Otel'de programa devam ettim. 1974'te Cinar grev nedeniyle kapandi. Tek basina calismam icin teklif vardi, ben de onu kabul ettim. Sevillanas'ta Sefik Uyguner'in yardimcisi olarak calismaya basladim. Sefik Abi 1978'de Ankara'ya calismaya gidince tek basina kaldim. Sahnede piyanomla sarki soylemeye basladim. Sonra aldik yuruduk. Benden sonra cok piyanist santor cikti ama onlar arabesk soylemeyi tercih etti. Benim farkim bati muzigi soylememdi. Nil Burak Sevillanas'ta dogum gununu kutluyordu. Bulent Ersoy da vardi. Atlas firmasi sahibi Polat Tezel o gece bana plak yapmayi teklif etti. ""Bu plak satilmaz Polat"" dedim, israr etti. 'Kirk Bes Dakika' diye bir plak yaptik, kiyamet koptu. Ondan sonra yol iyice acildi. 1982-84 arasi Devlet Senfoni Orkestrasi esliginde piyanomla sarki soyleyerek 46 konser verdim, muzik hayatimin unutulmaz bolumuydu. ""Bu sene calisacaktim sagligim elvermedi"" Hic bes yildizli bir star gibi davranmadim, dort, uc yildizli gibi davrandim. Sohreti sevmedim; burnunuz buyuyor, tavriniz degisiyor; gazetecilere, seyircilere ters davraniyorsunuz. Oysa sohret gecici. Bazi sarkilar var benden torpilli. Vatandas pek bilmez bu sarkilari. Ama ask yasamadan sanatinizi guzel yapamazsiniz. Askin da ne zaman gelecegi, ne zaman vuracagi belli degildir. Aski derin yasadim. 2000 yilinda tesadufen kan tahlili yaptirdim. 4 olmasi gereken deger 10 cikti. Doktora gittim, ""Prostat kanseri"" teshisi koydu. Ondan sonra basladi mucadele. Hala da halletmis degiliz. Su anda sadece sagligimla ugrasiyorum. Iyiydim, bu sene calisacaktim, fakat tekrar sagligim elvermedi. Bu sure icinde bir kitap yazdim; Turk Hafif Muzigi'nin gecirdigi evreleri hayat hikayemle birlikte anlatiyorum. Bir dedikodu kitabi degil. Ben sevgilerimle, asklarimla, mucadelelerimle, kimsenin kalbini kirmadan bir hayat yasadim. Kitabim da oyle... (06.01.2013 tarihli Posta Karnaval'dan yapilmistir.)"
magazin,"Twitter'da sohretli sozler Ne yapayim agac duser yakinina yaslanir. Bizim bizden baska kimimiz var... Aci cekmek insanlasmaya calisanlara, zaman icinde cok yakisiyor... Arada beni sevenler de cikiyor. Hani hosuma gitmiyor degil. Hep istedim bir gruba girmeyi, kismet olmadi. Solo takiliyorum uzun zamandir... Volkan Konak @volkankonak Ne yapayim agac duser yakinina yaslanir. Bizim bizden baska kimimiz var. Deniz Arcak @deniz_arcak Aci cekmek insanlasmaya calisanlara, zaman icinde cok yakisiyor. Ece Erken @eceerken Basindaki arkadaslarimizdan rica ediyorum, arkadasim dedigim kisilerin ask haberlerinde ismimi gecirmesinler, hayatimda kimse yok uzun zamandir. Atilla Tas @Mikikolog Arada beni sevenler de cikiyor. Hani hosuma gitmiyor degil. Hep istedim bir gruba girmeyi, kismet olmadi. Solo takiliyorum uzun zamandir. Gulben Ergen @GeErgen Her kadin babasinin soyadi ile yapar kariyerini... Sonra gelen soyadi ikinci muamelesi gorur. Oncelikli olan baba soyadi olur. Murat Dalkilic @smuratdalkilic Canim kardeslerim Tarkan hayranlarina sesleniyorum, Tarkan'a emin olun sizden daha cok hayranim kimseye de laf ettirmem rahat olun... Aylin Aslim @AylinAsLIM Homofobinin kokenleri psikolojik olabilir. Ornegin kendisinin escinsel oldugundan suphelenen ve bu durumdan endiselenen birey... Esra Erol @ErolEsra Insan varlikla yasamaz, umutla yasar! Mehmet Aslan @Aslnmhmt Tarih nasil darbeleri yazdiysa, bu gun ""Seker Portakali"" adli eseri yasaklayanlari da yazacak.. Turkiye'de bunlar da oldu denilecek merak etmeyin. (06.01.2013 tarihli Posta Karnaval'dan yapilmistir.)"
magazin,"Seksi oyunca hirsizlik suclamasi Lindsay Lohan, Elizabeth Taylor'i canlandirdigi filmin cekimlerinde unlu oyuncuya ait bir bilezigi calmakla suclaniyor Son olarak, TV filmi 'Liz & Dick'te efsane oyuncu Elizabeth Taylor'i canlandiran Lindsay Lohan, hirsizlikla suclaniyor. Bir zamanlar Elizabeth Taylor'a ait olan ve uzun sure Taylor icin calisan hemsiresine aktris tarafindan bizzat hediye edilen bilezigin Lohan tarafindan calindigi iddia ediliyor. Ingiliz basinindan The Daily Mail sitesinde yer alan habere gore, bilezigi gorur gormez cok begenen ve surekli bilezikten bahseden Lohan'in, hemsirenin evini ziyaret ettigi gun bilezigin ortadan kayboldugu kaydediliyor. Iddiaya gore hemsire once iyi niyetli yaklasip Lohan'in Taylor'un bilezigini denedikten sonra cikarmayi unuttugunu dusunmus. Ancak oyuncuyu arayip bilezigi istediginde Lohan bilezigin kendisinde olmadigina dair yemin etmis. Bir hafta boyunca suclamayi reddeden oyuncu, hemsirenin polisi arayacagini soylemesi uzerine bilezigi asistani ile geri gondermis. Bunun uzerine Lohan hemsireye ""Elizabeth bu davranisini gorse cok uzulurdu"" diye de bir mesaj atmis. Daha once Jay Leno Show'da hemsirenin kendisine Elizabeth'in kurkunu hediye ettigini soyleyen Lohan, gectigimiz yaz 100 bin dolar degerinde mucevheri calmakla suclanmis ancak aklanmisti."
magazin,"Bu asansore binmek yurek ister Eger yukseklik korkunuz varsa bu asansore binmeyin. Dunyanin en yuksek acik hava asansoru tam 330 metre yuksege cikiyor Yuz Ejder Asansoru olarak bilinen Bailong Asansoru  Cin'in Hunan eyaletinde Zhangijiajie Ulusal Parki'nda buyuk bir dagdaki ucurumun kenarina insa edilmis. Turistlere hizmet veren asansorun cevresi camla kapli. Asansor bir kerede 50 kisi tasiyabiliyor. Bu da saatte 1380 kisi ediyor. 1999'da yapimina baslanan asansorun bitirlme tarihi 2002. Tam 35 milyon TL'ye malolmus. Cevreciler o bolgenin Dunya Mirasi Alani oldugunu belirterek asansorun insasina karsi cikti. Cunku asansore yer acmak icin buyuk miktarda kuvartz kum tasi kazildi. Cevreciler ayrica deprem icin buyuk risk oldugunua vurgu yapiyor. startFlvPlayer_Posta(""divFlvPlayer8667"",""8667"",""201301"",""8667-5.jpg""); Asansore taraftar olanlar ise asansorun ziyaretci cekecegini belirtiyor. Oysa protestocular o daga yilda 5 milyon ziyaretci geldigini, daha fazlasina gerek olmadigi gorusunde. 2002'de acildiktan sonra bir sure guvenlik sorunu yasanan asansor 2003'te yeniden acildi. Asansorun daga giden ziyaretcilere 2 bucuk saat kazandiriyor."
magazin,"'Baska kadinlarla yatabilirsin' Efsane rock grubu Rolling Stones'un solisti Mick Jagger'in karisinin yazdigi not ciftin iliskilerine dair ilginc gercekleri ortaya cikardi Dunyanin gelmis gecmis en iyi rock muzik gruplarindan biri olan Rolling Stones'un efsane solisti Mick Jagger hala cok konusulmaya devam ediyor. Son olarak sarkicinin karisi Jerry Hall'in yazdigi bir not, ciftin iliskisine dair gercekleri ortaya cikardi. Ingiliz basinindan The Daily Mail sitesinde yer alan habere gore, soz konusu notta, Hall'in Jagger ile iliskisi basladiktan bir sure sonra sarkicinin kendisini aldatmasini gormezden gelmeye basladigi yaziyor. Super model olan Hall, Jagger'a yazdigi notta sarkicinin baska kadinlarla yatmasinda bir sakinca gormedigini soyluyor. Haberde ayrica, Mick Jagger'in kadinlara duskunlugu ile ilgili dunya capindaki sohretini bilenlerin kiz arkadaslari ya da karilariyla yanina yaklasmamalari gerektigini de bildigi belirtilerek su olay aktariliyor: 1990 yazinda etrafindaki tum gozleri uzerine ceviren bir kadin Rolling Stones'un Wembley Stadyumu'ndaki konserinden sonra kulise dogru ilerliyordu. Hemen arkasinda ise gergin sekilde onu takip eden Eric Clapton vardi. Bu etkileyici kadin, 45 yasindaki Clapton'in kiz arkadasi 22 yasindaki Italyan - Fransiz model Carla Bruni'den baskasi degildi. 47 yasindaki Jagger'dan hakli olarak korkan Clapton, Jagger'i kenara cekip ""Lutfen Mick, bu sefer yapma. Sanirim asigim"" dedi. Simdi Fransa Cumhurbaskani Nicolas Sarkozy'nin karisi olan Bruni, birkac gun sonra Jagger ile sarkicinin evliligini de bitiren 7 yillik tutkulu bir iliskiye bu bulusma ile basladi. Clapton'in karisi Pattie Boyd'a da yillarca asilan ama geri cevrilen Jagger'in felsefesi her zaman ""askta ve savasta her sey mubah"" oldu. Clapton ile ayni kaderi paylasan bir baska muzisyen ise Bryan Ferry'di. Jagger 1976 Haziran'inda cifti yemege davet ettiginde gozunun Hall'da oldugunu acikca ifade etti. Sonrasinda Jagger'a asik olan Hall ise evliligin bile capkin sarkiciyi bu huyundan vazgecirmedigini aci sekilde ogrendi."
magazin,"Mutlu evliligin sirrini acikladi Victoria's Secret'in guzel melegi Miranda Kerr, People dergisine konustu 29 yasindaki model, esi Orlando Bloom'la cok mesgul olduklarini, basarili kariyerlerine odaklanmak icin ikinci bir cocuk dusunmediklerini anlatti. 2010'da evlenen ciftin Flynn Christopher adinda bir ogullari var. Kerr, ""Flynn'le gecirdigimiz zaman cok guzel. Cok muhtesem bir cocuk. Orlando'yla cok mesguluz. Birlikte daha fazla zaman gecirmek istiyoruz. Bu yuzden ikinci cocuk icin acelemiz yok"" dedi. Kerr, basarili ve mutlu bir evliligin sirrinin 'iletisim ve durustluk' oldugunu soyledi. Is yuzunden Orlando Bloom'la birbirlerinden ayri ve uzak calistiklarini belirten Kerr, ""Bagimizi koparmamak icin cok calisiyoruz"" dedi. Cift, gectigimiz gunlerde cocuklarinin ikinci yasini 15 kisilik ozel bir partiyle kutlamisti."
magazin,"Buyuk degisim gun gun fotografladi Avustralya'da yasayan genc bir erkegin kadin olma hikayesini anlattigi bu video internette izlenme rekorlari kiriyor iiGethii isimli kullanici tarafindan YouTube'a yuklenen videoda, bir transseksuelin yuzundeki erkeksi ozelliklerin yavas yavas ortadan kalkmasi ve ifadesinin kadinsilasmasi anlatiliyor. Cesitli zamanlarda cekilen fotograflarin ilki 8 Aralik 2009 tarihinden. Uc yil boyunca cekilen fotograflarda yavas yavas cene ve yanaklardaki kemikli ve koseli yapi kayboluyor, gozler cekiliyor, dudaklar kalinlasiyor. Baslangicinda ""Bu video Trans Picture Association tarafindan tum transseksueller icin onaylanmistir"" notu bulunan video Ekim ayinda YouTube'a yuklendiginden bu yana yaklasik 400 bin kisi tarafindan izlendi. Videoya gelen yorumlarda da bircok kisi iiGethii'yi tebrik ederken kendi ameliyat surecinin ortalarinda olanlar, ""Seni kiskaniyorum"" seklinde destek mesajlari yazdi. startFlvPlayer_Posta(""divFlvPlayer8668"",""8668"",""201301"",""8668-1.jpg"");"
magazin,"Bakude on balayi SARKICI Rafet El Roman, uzun suredir iliski yasadigi Ceren Kaplakarslan ile evlilik hazirligi yapiyor. Aile arasinda yapilan sade bir torenle nisan yuzuklerini takan cift, onumuzdeki yaz nikah masasina oturacak. Rafet El Roman, gectigimiz gunlerde konser vermek icin Azerbaycanin baskenti Bakuye gitti. Unlu sarkici, yaninda nisanlisini da goturdu. Ciktigi seyahatlerde zaman zaman Rafete eslik ediyorum diyen Kaplakarslan, dugun tarihi icin de Kesinlesmis bir tarih yok ama yaz aylarinda evlenmeyi planliyoruz diye konustu. Rafet El Roman da Mutlu bir beraberligimiz var. Kesin tarih belli degil ama bu yil icinde evlenecegiz dedi."
magazin,"Bana elini ver Farkinda misiniz is adami lafi nasil da tepetaklak oldu son 20-25 yilda cunku sadece is adamlari yok artik... Cok guclu, gurur duyulacak is kadinlarimiz da var. Istihdam yaratiyorlar, is dunyasinda sozleri geciyor, ekonomiye yon veriyorlar... Modern Turkiyenin gururlari onlar. Sadece onlar da degil, calisan butun kadinlar Turkiyenin gururudur. Ben de kendi capimda bir is kadini sayilabilirim. Tikir tikir isleyen bir sistem var ortada. Album yapilacaksa kimin ne yapacagi belli, konser yapilacaksa kimin ne yapacagi belli... Tum bunlari kendim yonetiyorum ama arkada koskoca bir ekip var... Muzik ekibi disinda hukuk danismanlari, mali musavirler, booking ofisler... Sonucta biz de bir sirket gibi yonetiliyoruz ve bu sirketin patronu bir kadin, benim. Burada beni en cok sevindiren patron falan olmak degil, bir kadin olarak bunlari yapabilmek... Cunku ben kadinlarin calismasindan ve uretmesinden muthis keyif aliyorum. Ozel sektorde, devlette, sosyal alanda, hukukta, egitimde, yeme icme sektorunde, siyasette o kadar guclu kadin calisan var ki Turkiyeye her alanda katkilari saymakla bitmez. Keske butun kadinlar calissa... Calisan insanin ufku aciliyor, kendine guveni geliyor, vizyonu genisliyor, dunyaya ve sosyal hayata daha fazla entegre oluyor. Ayaklari yere daha saglam basiyor. Ayrica unutmayin, kendi parani kazanmak kadar guzel bir duygu yoktur. Sokak cocuklari icin Bana Elini Ver Umut Cocuklari Dernegi guzel bir projeye imza atiyor. Projenin mimarlari Peker Halil Ibrahim ve Hakan Tevetoglu, sokakta yasayan gencleri topluma kazandirmak ve meslek sahibi olmalarini saglamak amaciyla cok onemli bir ise kalkistilar. Sanatci, oyuncu, yazar, sporcu, is adami/kadinindan olusan 150 kisinin el izlerini aliyorlar. Bu el izleri Turkiyenin dort bir tarafinda sergilenecek. Bu sergilerde sokak cocuklarinin urettigi el emegi urunler de satilarak gelir elde edilecek. Umut Cocuklari Dernegi de bu geliri sokaktaki genclerin egitiminde kullanacak. Bana da el izimi vermem icin geldiler. Hemen rengarenk boyalari karistirip, bir tuvalin uzerine el izimi bastim... Ortaya bu tablo cikti. Sokak cocuklari konusuna biraz dikkat cekebilirsek ne mutlu bize... Mumlara asigim... Ben bir mum hastasiyim... Evde her zaman mum yakmaya, cesitli koselere mumlar yerlestirmeye bayiliyorum. Beni dinlendiriyor. Mumlari yakip, muzigimi koyup, bacaklarimi uzattigim zaman kendi kendime terapi yapiyormusum gibi oluyor. Butun yorgunlugum gidiyor. Kokulu mumlari tercih etmiyorum ben, sade, cogunlukta beyaz mumlar... Sadece evde mi? Mumsuz bir aksam yemegi masasi dusunemiyorum bile... Evde mum yakmayanlarin en buyuk gerekcesi mumlarin is yapmasidir. Duvarlar, perdeler is oluyor derler. Size bir ipucu vereyim mi? Mum sonup soguduktan sonra yanan ipin ucunda olusan parcacigi elinizle alin ya da makasla hafifce kesin. Mumu bir daha yaktiginizda is yapmadigini goreceksiniz. Isi de engelledigimize gore tavsiye ederim... Keyifle mumlarinizi yakin, kendinizi dinleyin... Sohret en buyuk vergidir... Sohretin en buyuk vergi oldugunu dusunuyorum. Neden mi? Cunku hep oduyorsun da ondan... Yasal vergiyi hic degilse kazancin oraninda ve yilin belli aylarinda odersin... Sohretin vergisini ise her zaman odersin... Kisisel olarak, durus olarak, yasam olarak, duygu, ruh, psikolojik olarak odersin... Peki sohretin hic mi iyi yani yoktur? Soyleyeyim... Sohretin iki buyuk avantaji vardir: 1- En iyi restoranda en guzel masayi sana ayirirlar. 2- Karsidan karsiya gecerken trafik durur. Onun disinda hicbir faydasi yoktur. Genelde hep dezavantajdir. Sohretli olana karsi insanlarin bir onyargisi olur ve o onyargiyi kirana kadar senin epey bir odemen gereken bedel vardir. Hayat seni surekli kasar... Her yerde herkes seni izler... Samimi bir itirafta bulunayim mi? Ben buna hala alisamadim... Alismis gibi yapiyorum sadece. Okurlara tesekkur... Pazar Kelebekte bu 7nci yazim... Acikcasi bu isten hic bu kadar keyif alacagimi ve eglenecegimi tahmin etmemistim... Her hafta ne yazacagini dusunmek, konu bulmak, sizden gelen mailleri okumak tahmin ettigimden cok daha keyifliymis. Harika mailler, yorumlar geliyor sizlerden. Cok tesekkur ediyorum. Albumler, konserler disinda sevenlerime her hafta sonu yazi yoluyla da bulusmak beni cok mutlu etti... Iyi ki varsiniz... Benim yasam kaynagimsiniz..."
magazin,"SURPRIZ TRANSFER Kanal D'nin sevilen dizisi 'Oyle Bir Gecer Zaman Ki'nin kadrosuna bir isim daha katildi. Bir Demet Tiyatro ve Cennet Mahallesi gibi dizilerde canlandirdigi karakterlerle buyuk begeni kazanan Serhat Ozcan, 'Oyle Bir Gecer Zaman Ki' dizisinde rol alacak."
magazin,"Canli yayinda bekarliga veda partisi Hollywood dunyasinin en genc yildizlarindan biri olan Miley Cyrus, The Ellen DeGeneres Show'a konuk oldu Yakinda nisanlisi Liam Hemsworth'la evlenecek olan Miley Cyrus'a,  programda bekarliga veda partisi duzenlendi.  Iki erkek striptizci hem ustlerini cikardilar hem de Miley'in cevresinde seksi danslarini sergilediler. ISTE CANLI YAYINDA BEKARLIGA VEDA PARTISI..."
magazin,"Kanuni'den Pargali'ya veda Star Tv'nin tartismali dizisi Muhtesem Yuzyil'in yeni bolum fragmani yayinlandi. Dizinin 82. bolumunde; Pargali'nin ""idam"" emrini veren Kanuni, yol arkadasi ile vedalasacak. Hunkar'inin aldigi karardan habersiz olan Ibrahim, ona gelecekle ilgili planlarini anlatacak.YENI BOLUM 1. FRAGMANI / WEB TV YENI BOLUM 2. FRAGMAN / WEB TV"
magazin,"En cok onlar izlendi Kanal Dnin buyuk bir ilgiyle izlenen polisiye-macera dizisi Arka Sokaklar, milyonlari yine ekran basina kilitledi ve Cuma gununun birincisi oldu. Kanal Dnin basrollerinde, Zafer Ergin, Gamze Ozcelik, Sevket Coruh, Ozgur Ozan, Ugur Pektas ve Zeynep Beserlerin oynadiklari polisiye  macera dizisi Arka Sokaklarin Cuma aksami ekrana gelen bolumu, Tum Kisilerde  yuzde 10.61 reyting ve yuzde 25.16izlenme payi ile gunun en cok izlenen programi ve birincisi oldu"
magazin,"DANISTAY, 5 DAKIKA SEVISMEYI UZUN BULDU Danistay, Ask-i Memnu Dizisindeki 5.5 dakikalik sevisme sahnesini uzun buldu. RTUK'e bu konuda sure belirleme yetkisi verdi. Danistay, RTUK'e televizyon dizilere sevisme sahnelerine sure koyma yetkisi tanidi. Danistay'in dizilerdeki toplam sevisme suresine standart getiren bu karari Halit Ziya Usakligil'in olumsuz eseri Ask-i Memnu romanindan Kanal D'ye uyarlanan ayni adi tasiyan dizisiyle ilgili davada verildi. Danistay'in 'sevisme suresi' karari hakkinda ne dusunuyorsunuz MESAJINIZI YAZIN YAYINLAYALIM Danistay 13. Dairesi, dizinin kahramanlari Bihter ve Behlul'un araliklarla toplam  5 dakika 30 saniyelik sevisme sahnesini 'uzun ve ahlaka aykiri' bulan ve kanala ""uyari"" cezasi veren RTUK'u hakli buldu. Kanalin temyiz istemi reddedildi ve mahkeme karari onandi. Bu karar ornek  niteligi  tasiyor. Danistay'in bu karari isiginda, RTUK artik diger dizilerdeki sevisme sahnelerini de ""uzun ve ahlaka aykiri"" diye cezalandirabilecegi one suruluyor. Karara unluler ne dedi KIME GORE, NEYE GORE UZUN? SEZON FINALINE UZUN SEVISME CEZASI Kanal D'deki Ask-i Memnu dizisinin 2009'daki sezon finalinde Bihter rolundeki Beren Saat ile Behlul rolundeki Kivanc Tatlitug'un sevisme sahneleri yer alimsti. Buyuk reyting alan dizi RTUK takibindeydi. RTUK Izleme ve Degerlendirme Dairesi, 5 dakika 30 saniye suren""atesli""sevisme sahnelerinin Turk aile yapisina ve toplumun milli-manevi degerlerine uygun olmadigi yonunde rapor tutmus ve kanala ""uyari"" cezasi verilmisti. MAHKEME DAVAYI REDDETTI Kanalin itiraz uzerine Ankara 8. Idare Mahkemesi, Halit Ziya Usakligil'in romanindan televizyona uyarlanan filmde iki karakter arasindaki yasak askin anlatildigi animsatilmisti. Mahkeme davayi reddetti.  Kararda, dizide araliklarla 5 dakika 30 saniye suren iliski sahnesinin toplumun deger yargilariyla ortusmedigini ve gayri ahlaki oldugu vurgulandi ve soyle denildi: ""Yasak bir askin anlatildigi dikkate alindiginda, dava konusu edilen bolumde iki karakter arasinda yasanan sevisme sahnesinin cocuklarin ve genclerin izleyebilecegi bir saatte yayimlanan dizinin cocuklarin ve genclerin cinsellik hususunda erken uyarilmasina sebep olabilecegi, cocuklarin ve genclerin etkilendigi boyle bir durumdan tum toplumun etkilenmesinin kacinilmaz oldugu"" BU SAHNELER HIC UNUTULMADI DANISTAY'DA TEMYIZE DE RET Bunun uzerine Kanal Yonetimi Danistay 13. Dairesi'nde temyize gitti. Itirazi gorusen Danistay 13 Dairesi,  RTUK'un kararini destekleyen ve dizilerdeki sevisme sahnelerine sure siniri koyma yetkisi taniyan ilginc bir karara imza atti.Temyiz isteminin yerinde olmadigi sonucuna varan Danistay, yerel mahkeme kararini onadi. Bu kararla televizyonlarda yayimlanan sevisme sahnelerine sure siniri ve yeni bir Danistay standardi getirildi."
magazin,"Adele'den yeni album mujdesi Ingiliz sarkici Adele, hayranlarina yeni album mujdesi verdi Altin Kure Odulleri icin Los Angeles'ta bulunan sarkici, onumuzdeki ay yeni album icin calismalara baslayacagini acikladi. Yeni albumun yilsonundan once piyasaya cikacagini belirten Adele, Ekim ayinda oglunu kucagina almisti. Gectigimiz Subat ayindan bu yana sahneye cikmayan Adele, 24 Subat'ta gerceklesecek Oscar torenine de katilacak. Adele'in 6 dalda Grammy odulu kazanan son albumu '21', 10 milyondan fazla satmis ve 1991 yilindan bu yana 10 milyondan fazla satisa ulasan 21'inci album olmustu."
magazin,"Gercekten hamileymis! Unlu oyuncu Evan Rachel Wood ve esi Jamie Bell bebek bekliyorlar US Weekly'nin haberine gore ciftin bir temsilcileri yaptigi aciklamada Evan Rachel Wood (25) ve esi Jamie Bell'in (26) 2013 yilinda bebek sahibi olacaklarini dogruladiklarini ve durumdan buyuk heyecan duyduklarini belirtti. Bell ve Wood 2005 yilinda Green Day'in ""Wake Me Up When September Ends"" isimli muzik videosunun cekimlerinde tanisarak iliskilerine basladilar. 2006 yilinda ayrilip, 2011 yazinda tekrar bir araya gelen cift 2012 yilinin baslarinda ise evlendiler. 2003 yapimi ""Thirteen"" isimli filmle cikis yakalayan Wood, 2011 yilinda ise ""Mildred Pierce"" isimli mini dizide Kate Winslet ile beraber rol aldi. Her iki rol de Wood'a Golden Globe odulu adayligi getirdi. ""Billy Elliot"" isimli filmle taninan Bell'in ise rol aldigi diger filmler arasinda ""King Kong"" ve ""The Adventures of Tintin"" isimli filmler de yer aliyor."
magazin,"Sahnede pantolonu yirtildi! 26 yasindaki dunyaca unlu sarkici Lady Gaga, Kanada'da verdigi konser sirasinda talihsiz bir olay yasadi Unlu sarkici Lady Gaga'nin sahnede ne yapacagi asla belli olmaz ve ondan hemen her sey beklenebilir. Ama bunu o bile beklemiyordu! Kanada'nin Vancouver sehrinde konser veren unlu sarkici, sahnede talihsiz bir olay yasadi. Gaga, Heavy Metal Lover adli sarkisini soyleyip yeni koreografisini sergilerken, Versace marka pantolonu yirtildi. Durumu bozuntuya vermeyen 26 yasindaki sarkici, hicbir sey olmamis gibi konserine devam etti. Son aylarda aldigi kilolarla elestiri oklarinin hedefi olan Lady Gaga, erkek arkadasi Taylor Kinney'nin kivrimli halini daha cok begendigini aciklayarak her kiloda mutlu oldugunu soylemisti. POSTA INTERNET"
